NAME	TITLE	SCORE	
LRRC45	LRRC45	-0.017325934	
DEAF1	DEAF1	-0.017327756	
LZTFL1	LZTFL1	-0.017329741	
DECR1	DECR1	-0.017331436	
TSGA10IP	TSGA10IP	-0.017342964	
ZNF862	ZNF862	-0.01734667	
ADIPOR2	ADIPOR2	-0.017350342	
CAAP1	CAAP1	-0.017363288	
PSD4	PSD4	-0.017366791	
ELMO1	ELMO1	-0.017367955	
NHLRC4	NHLRC4	-0.017384028	
ABCA3	ABCA3	-0.017388554	
AIFM3	AIFM3	-0.017389085	
XIRP2	XIRP2	-0.017391792	
IFT46	IFT46	-0.017398737	
EXOC6B	EXOC6B	-0.017412413	
CHST14	CHST14	-0.017414168	
PLA1A	PLA1A	-0.017415697	
CCHCR1	CCHCR1	-0.01741969	
U2AF1L5	U2AF1L5	-0.017428044	
ACAD10	ACAD10	-0.01742839	
WRAP53	WRAP53	-0.017429018	
JMJD1C	JMJD1C	-0.01743081	
AC007529.1	AC007529.1	-0.017431987	
B3GALT1	B3GALT1	-0.0174412	
PPT1	PPT1	-0.017460525	
SSH3	SSH3	-0.017470118	
TFAM	TFAM	-0.017471902	
PDK2	PDK2	-0.01749134	
RMRP	RMRP	-0.017509876	
KYAT1	KYAT1	-0.01751044	
AC020928.1	AC020928.1	-0.017515028	
BEX2	BEX2	-0.017517783	
TNNI1	TNNI1	-0.017530713	
RAB8A	RAB8A	-0.017543396	
SYT5	SYT5	-0.017560663	
LINC01146	LINC01146	-0.017568784	
KIAA1671	KIAA1671	-0.017571844	
EML1	EML1	-0.017576851	
CA13	CA13	-0.01757686	
MYADM	MYADM	-0.017577339	
P4HA3	P4HA3	-0.017577518	
AL355916.1	AL355916.1	-0.01758782	
LIPC	LIPC	-0.017589157	
ARHGAP23	ARHGAP23	-0.017589595	
HMGB1	HMGB1	-0.017612778	
CHRM3-AS2	CHRM3-AS2	-0.017625974	
AC009275.1	AC009275.1	-0.017636761	
AGBL5	AGBL5	-0.017643386	
DCTN2	DCTN2	-0.017645445	
CD33	CD33	-0.01765182	
LPP-AS2	LPP-AS2	-0.017705936	
RPGRIP1	RPGRIP1	-0.0177066	
TRAPPC2B	TRAPPC2B	-0.017709604	
CRTC3-AS1	CRTC3-AS1	-0.017719207	
CCDC13	CCDC13	-0.017719885	
BPIFB1	BPIFB1	-0.017720487	
BX005040.1	BX005040.1	-0.01772564	
ZNF629	ZNF629	-0.017731333	
IFRD2	IFRD2	-0.01773515	
BCS1L	BCS1L	-0.017737752	
SAA1	SAA1	-0.017742028	
NRG2	NRG2	-0.017742205	
POLR2J3	POLR2J3	-0.017748568	
AL158212.2	AL158212.2	-0.017784625	
AKR1E2	AKR1E2	-0.017796842	
RPS7	RPS7	-0.01780425	
AC067735.1	AC067735.1	-0.017807616	
ZP3	ZP3	-0.017811155	
CECR2	CECR2	-0.017819986	
MINDY4	MINDY4	-0.017831326	
DNAL4	DNAL4	-0.017838445	
IL1RAP	IL1RAP	-0.017844783	
BFSP1	BFSP1	-0.017857088	
MYEF2	MYEF2	-0.017861178	
MFAP3	MFAP3	-0.0178809	
LRRC23	LRRC23	-0.017882433	
ACOT4	ACOT4	-0.017886618	
ZNF215	ZNF215	-0.017896783	
TEAD1	TEAD1	-0.017909802	
AP4M1	AP4M1	-0.017915415	
C7orf26	C7orf26	-0.017918544	
AP003068.2	AP003068.2	-0.017919922	
MYZAP	MYZAP	-0.0179264	
SLC5A9	SLC5A9	-0.017946012	
AC092535.1	AC092535.1	-0.017951185	
UPF1	UPF1	-0.017952276	
PRKN	PRKN	-0.017959272	
RHCE	RHCE	-0.017972752	
TBKBP1	TBKBP1	-0.017990015	
EIF3K	EIF3K	-0.018014926	
AC008649.1	AC008649.1	-0.01802926	
RTF1	RTF1	-0.018039117	
ELF3	ELF3	-0.018041814	
PITHD1	PITHD1	-0.018043732	
AGFG1	AGFG1	-0.01804712	
LAMC1	LAMC1	-0.018051129	
AL161785.1	AL161785.1	-0.018062528	
B3GNT5	B3GNT5	-0.018076925	
NISCH	NISCH	-0.018078588	
ZNF529-AS1	ZNF529-AS1	-0.01809598	
CERCAM	CERCAM	-0.018097943	
PPP1R14B	PPP1R14B	-0.018109733	
PSKH1	PSKH1	-0.018112997	
PPP1R36	PPP1R36	-0.018113654	
AC069360.1	AC069360.1	-0.018122463	
PRKCD	PRKCD	-0.018127108	
NXT1	NXT1	-0.018127142	
UNC80	UNC80	-0.018138656	
RUFY2	RUFY2	-0.018144231	
HYKK	HYKK	-0.018160949	
HMOX1	HMOX1	-0.018178292	
ZNF485	ZNF485	-0.018185375	
OSTN-AS1	OSTN-AS1	-0.018209418	
ELF5	ELF5	-0.018212806	
TIPIN	TIPIN	-0.018223433	
PHB	PHB	-0.018223956	
ZNF467	ZNF467	-0.018249113	
ACD	ACD	-0.01825583	
RALBP1	RALBP1	-0.018263381	
DAAM2	DAAM2	-0.018270742	
ZNF860	ZNF860	-0.01828519	
TRIM61	TRIM61	-0.018294586	
TBC1D8-AS1	TBC1D8-AS1	-0.0183164	
AL391069.2	AL391069.2	-0.01832361	
AC004816.1	AC004816.1	-0.018325778	
CYB561D2	CYB561D2	-0.018330678	
PLEKHG3	PLEKHG3	-0.018343003	
PGM5-AS1	PGM5-AS1	-0.018379793	
ARL11	ARL11	-0.018404461	
B4GALT6	B4GALT6	-0.01841833	
C19orf84	C19orf84	-0.018419338	
MAP3K9	MAP3K9	-0.018430213	
SCGB1A1	SCGB1A1	-0.018434977	
AP005019.1	AP005019.1	-0.01844633	
BMX	BMX	-0.018452944	
CREG2	CREG2	-0.018466758	
AP000943.2	AP000943.2	-0.018467883	
NRBP2	NRBP2	-0.01849853	
AC145343.1	AC145343.1	-0.01850226	
SUCLG2	SUCLG2	-0.018508622	
PANK4	PANK4	-0.018521518	
AP001453.4	AP001453.4	-0.018543446	
AMACR	AMACR	-0.0185605	
CAPN10	CAPN10	-0.018560586	
EXD2	EXD2	-0.018565223	
ZNF300	ZNF300	-0.01857374	
LZTR1	LZTR1	-0.018582128	
RBM23	RBM23	-0.01858638	
CPNE3	CPNE3	-0.018611502	
CX3CL1	CX3CL1	-0.018620359	
BLM	BLM	-0.018623909	
AMER1	AMER1	-0.018630011	
ATP5MF	ATP5MF	-0.018632773	
GBF1	GBF1	-0.018645365	
TTC25	TTC25	-0.018656064	
TMC5	TMC5	-0.0186686	
AC013270.1	AC013270.1	-0.018669568	
AC022966.1	AC022966.1	-0.018675843	
AC092903.2	AC092903.2	-0.018676814	
SPATA12	SPATA12	-0.018703839	
LAG3	LAG3	-0.018705534	
METTL5	METTL5	-0.018715717	
EMILIN2	EMILIN2	-0.018733263	
SPATA17	SPATA17	-0.01873757	
ARHGAP30	ARHGAP30	-0.018771159	
ZNF180	ZNF180	-0.018772284	
FAM133B	FAM133B	-0.01878085	
AGPAT1	AGPAT1	-0.018781992	
CENPS	CENPS	-0.01880148	
SF3B2	SF3B2	-0.018804878	
BRD3	BRD3	-0.018810438	
AC093249.6	AC093249.6	-0.018823138	
SECISBP2L	SECISBP2L	-0.018829986	
CNFN	CNFN	-0.01884175	
ARL14EPL	ARL14EPL	-0.018862192	
SLC9B2	SLC9B2	-0.018864723	
SCN1B	SCN1B	-0.018873742	
ZNF547	ZNF547	-0.018896706	
LENG9	LENG9	-0.018905172	
KRT36	KRT36	-0.01890618	
DNASE1	DNASE1	-0.01891542	
DNASE1L1	DNASE1L1	-0.018918075	
RHOG	RHOG	-0.018932875	
TMEM101	TMEM101	-0.018945055	
CD37	CD37	-0.018945454	
AC110079.2	AC110079.2	-0.018948045	
GTF3C5	GTF3C5	-0.018957835	
IL7	IL7	-0.018964007	
TSNAXIP1	TSNAXIP1	-0.018968439	
ATP13A4	ATP13A4	-0.018988978	
MRPL24	MRPL24	-0.018989783	
HIST1H4D	HIST1H4D	-0.019000035	
CLSTN1	CLSTN1	-0.019002303	
KIF13A	KIF13A	-0.019014368	
AL359258.2	AL359258.2	-0.019019648	
ZNF790	ZNF790	-0.019027893	
PDE11A	PDE11A	-0.01902975	
KRBOX1	KRBOX1	-0.019037629	
PEX19	PEX19	-0.01904508	
SLC37A1	SLC37A1	-0.019055834	
CES4A	CES4A	-0.019057078	
AC015922.4	AC015922.4	-0.019062204	
CNNM3	CNNM3	-0.019083109	
ZNF678	ZNF678	-0.019088067	
SCRN1	SCRN1	-0.019093271	
ZNF394	ZNF394	-0.019109467	
UBA7	UBA7	-0.01913117	
RNASEL	RNASEL	-0.019134572	
ENY2	ENY2	-0.019139234	
NDUFA2	NDUFA2	-0.0191502	
ABCA2	ABCA2	-0.019157363	
ATP5F1E	ATP5F1E	-0.019162234	
AL096711.2	AL096711.2	-0.019166071	
PCMTD1	PCMTD1	-0.019167056	
C2orf91	C2orf91	-0.01917873	
KIAA1324	KIAA1324	-0.019190017	
MGST2	MGST2	-0.01919504	
CDK5RAP1	CDK5RAP1	-0.01921947	
SLC25A11	SLC25A11	-0.019268362	
EYS	EYS	-0.019275032	
SMARCC2	SMARCC2	-0.01928086	
WASF2	WASF2	-0.019287013	
GPRC5C	GPRC5C	-0.019298488	
SLC25A37	SLC25A37	-0.019309813	
KLK10	KLK10	-0.019313985	
ZNF93	ZNF93	-0.019326996	
CLIC4	CLIC4	-0.019337565	
PTGES2	PTGES2	-0.019337708	
LPCAT3	LPCAT3	-0.019337798	
KDM5A	KDM5A	-0.019339899	
PITPNB	PITPNB	-0.019342706	
FMO5	FMO5	-0.01934901	
HYLS1	HYLS1	-0.019375972	
SDHAF1	SDHAF1	-0.019386666	
PEX3	PEX3	-0.01939244	
AC068620.1	AC068620.1	-0.019392634	
AC027682.6	AC027682.6	-0.019399708	
MBIP	MBIP	-0.019421704	
EYA2	EYA2	-0.019454114	
CFAP74	CFAP74	-0.019469408	
ZNF624	ZNF624	-0.019469464	
CTU2	CTU2	-0.019477956	
TPGS2	TPGS2	-0.019482363	
MID1	MID1	-0.019506458	
LRWD1	LRWD1	-0.019542547	
NOP14	NOP14	-0.019550126	
FAM98C	FAM98C	-0.01955973	
RPL31	RPL31	-0.019579526	
CCDC91	CCDC91	-0.01958489	
NXPE3	NXPE3	-0.01961792	
A1BG-AS1	A1BG-AS1	-0.019644478	
AC022182.2	AC022182.2	-0.019664383	
AL161772.1	AL161772.1	-0.019669462	
EIF2D	EIF2D	-0.019669475	
AC037459.3	AC037459.3	-0.019670319	
EFEMP2	EFEMP2	-0.019697877	
RCAN2	RCAN2	-0.019705122	
CAPRIN2	CAPRIN2	-0.019739646	
CDKN1C	CDKN1C	-0.019747134	
QPCTL	QPCTL	-0.01976543	
OPRD1	OPRD1	-0.01977153	
LIPC-AS1	LIPC-AS1	-0.019774145	
ZFR	ZFR	-0.019782271	
AC006504.1	AC006504.1	-0.019807342	
DYRK1B	DYRK1B	-0.019813504	
ST6GALNAC4	ST6GALNAC4	-0.019819621	
PWWP2B	PWWP2B	-0.019858181	
METRN	METRN	-0.019867232	
ZNF77	ZNF77	-0.019908931	
SUDS3	SUDS3	-0.019909404	
RNPEPL1	RNPEPL1	-0.01991356	
TRPC1	TRPC1	-0.019915314	
LIPT2	LIPT2	-0.019933758	
COA5	COA5	-0.019940693	
CWF19L2	CWF19L2	-0.019960407	
RNF135	RNF135	-0.01996604	
PEX10	PEX10	-0.019976484	
KIAA1257	KIAA1257	-0.019983768	
TRAPPC10	TRAPPC10	-0.01999063	
MRPL57	MRPL57	-0.020059705	
RNF150	RNF150	-0.020067414	
AC103740.1	AC103740.1	-0.020077785	
PPP2R3B	PPP2R3B	-0.020106709	
APRT	APRT	-0.020112002	
ZNF567	ZNF567	-0.020115284	
TCEA1	TCEA1	-0.020131784	
ARHGEF11	ARHGEF11	-0.020134628	
LINC02542	LINC02542	-0.020144232	
ANKLE2	ANKLE2	-0.020153498	
GAPT	GAPT	-0.020155972	
CCDC163	CCDC163	-0.020161543	
DLL1	DLL1	-0.020174742	
P4HTM	P4HTM	-0.020188976	
ZNF274	ZNF274	-0.020197345	
PBXIP1	PBXIP1	-0.020236472	
AP001160.1	AP001160.1	-0.020239094	
MYO18A	MYO18A	-0.020250624	
R3HDM2	R3HDM2	-0.020252295	
VEGFA	VEGFA	-0.02028347	
STPG1	STPG1	-0.020284077	
UBE2V1	UBE2V1	-0.02028824	
ZNF254	ZNF254	-0.020306183	
SOX12	SOX12	-0.020306418	
LINC00470	LINC00470	-0.020323198	
B3GNT2	B3GNT2	-0.020324357	
CHD6	CHD6	-0.020326043	
ZNF589	ZNF589	-0.020338971	
LINC02422	LINC02422	-0.020347068	
ZNF257	ZNF257	-0.020347929	
FARP2	FARP2	-0.020353172	
DNAJC25-GNG10	DNAJC25-GNG10	-0.02035843	
GPR155	GPR155	-0.020371905	
PPP2R1B	PPP2R1B	-0.020377846	
IFITM3	IFITM3	-0.020379798	
AC026369.1	AC026369.1	-0.02038863	
TMEM216	TMEM216	-0.020396395	
ZNF766	ZNF766	-0.020408781	
DEDD2	DEDD2	-0.020411547	
AC092802.1	AC092802.1	-0.0204136	
ISG15	ISG15	-0.0204255	
ZNF22	ZNF22	-0.020428175	
AIP	AIP	-0.02044791	
SPATA24	SPATA24	-0.020450877	
FER1L5	FER1L5	-0.020461075	
LSM12	LSM12	-0.020461908	
ZNF546	ZNF546	-0.020462845	
MUC12	MUC12	-0.02046821	
HSF1	HSF1	-0.02047404	
IRF9	IRF9	-0.020474516	
SYS1	SYS1	-0.020477766	
AL157955.1	AL157955.1	-0.020481544	
RP9	RP9	-0.020483272	
TUT1	TUT1	-0.020484284	
ZNF571	ZNF571	-0.020489814	
MRPS30-DT	MRPS30-DT	-0.020509925	
ZMAT5	ZMAT5	-0.020516362	
PELO	PELO	-0.020543408	
BANK1	BANK1	-0.02054442	
B9D1	B9D1	-0.020544678	
TJP2	TJP2	-0.02055575	
RPL5	RPL5	-0.020580621	
AVPI1	AVPI1	-0.020603653	
IL2RA	IL2RA	-0.020617567	
IFT140	IFT140	-0.020625925	
ERICH5	ERICH5	-0.02063079	
CRB1	CRB1	-0.020681532	
LINC01637	LINC01637	-0.020683909	
MACROD2	MACROD2	-0.020688953	
CPNE9	CPNE9	-0.020692067	
MAPK3	MAPK3	-0.020693304	
MGAT4B	MGAT4B	-0.02070762	
KMT2B	KMT2B	-0.020709792	
BMPR1A	BMPR1A	-0.02071674	
POLE3	POLE3	-0.020760784	
MAPK10	MAPK10	-0.020800853	
AL096855.1	AL096855.1	-0.020806761	
NACA2	NACA2	-0.020824447	
LY6E-DT	LY6E-DT	-0.02082591	
ZNF781	ZNF781	-0.020831695	
BCL7B	BCL7B	-0.020832863	
MOGS	MOGS	-0.020836812	
FAM168A	FAM168A	-0.020844912	
ZNF846	ZNF846	-0.020846142	
AC121338.1	AC121338.1	-0.020846529	
FOXRED2	FOXRED2	-0.020849152	
PNN	PNN	-0.020849684	
CMSS1	CMSS1	-0.020860162	
SPATA6L	SPATA6L	-0.020865744	
FAM189B	FAM189B	-0.02087829	
BBX	BBX	-0.020887937	
CCDC171	CCDC171	-0.02089392	
SRRT	SRRT	-0.020894686	
AL359237.1	AL359237.1	-0.020897083	
PI3	PI3	-0.020899141	
ALDH18A1	ALDH18A1	-0.020906188	
AC027097.2	AC027097.2	-0.020909859	
TMEM242	TMEM242	-0.020945862	
AC243829.1	AC243829.1	-0.020974498	
ACBD3	ACBD3	-0.020976245	
AP002761.3	AP002761.3	-0.020981576	
SLC38A10	SLC38A10	-0.020982059	
LINC00574	LINC00574	-0.020989548	
CDK10	CDK10	-0.021011025	
NOP10	NOP10	-0.021018103	
UBE2J2	UBE2J2	-0.02102902	
SLC22A5	SLC22A5	-0.021040116	
NOD2	NOD2	-0.02104234	
AC105446.1	AC105446.1	-0.021043137	
HSPA12A	HSPA12A	-0.021051524	
ZNF852	ZNF852	-0.021071706	
ZSCAN32	ZSCAN32	-0.021080771	
BCKDK	BCKDK	-0.021081436	
NIPAL3	NIPAL3	-0.02108581	
AC024361.2	AC024361.2	-0.02109625	
TMC7	TMC7	-0.021102019	
PIPOX	PIPOX	-0.021117844	
USP27X	USP27X	-0.021118637	
USP18	USP18	-0.021161214	
AL133264.2	AL133264.2	-0.021177938	
PTPN21	PTPN21	-0.021181177	
CYREN	CYREN	-0.02118574	
ZNF740	ZNF740	-0.021204866	
NAGS	NAGS	-0.021207377	
KIF9-AS1	KIF9-AS1	-0.02120836	
WBP1	WBP1	-0.02122858	
DIAPH1	DIAPH1	-0.021235516	
ZNF449	ZNF449	-0.021243835	
PDLIM7	PDLIM7	-0.021244572	
BBS1	BBS1	-0.021255441	
DSEL	DSEL	-0.02126191	
HCG18	HCG18	-0.02127317	
AC106782.2	AC106782.2	-0.021274064	
PREX1	PREX1	-0.02129126	
AL353572.3	AL353572.3	-0.021291489	
C19orf38	C19orf38	-0.021297729	
C1orf35	C1orf35	-0.02130734	
TECPR2	TECPR2	-0.021320457	
AC004918.1	AC004918.1	-0.021321531	
TLE6	TLE6	-0.021324987	
ZNF35	ZNF35	-0.021330863	
PLEKHG6	PLEKHG6	-0.021345254	
PAQR8	PAQR8	-0.02134891	
EHMT1	EHMT1	-0.021356098	
GATA3	GATA3	-0.021384155	
SLCO3A1	SLCO3A1	-0.02139133	
BAG4	BAG4	-0.02139345	
FAM66B	FAM66B	-0.021397639	
IER2	IER2	-0.021401279	
CARD9	CARD9	-0.021414215	
AC119428.2	AC119428.2	-0.021416973	
NOTCH4	NOTCH4	-0.02143801	
AC239800.2	AC239800.2	-0.021442354	
C9orf139	C9orf139	-0.021457696	
CBX2	CBX2	-0.02147618	
CCDC113	CCDC113	-0.021488165	
ORMDL3	ORMDL3	-0.021504402	
SHMT1	SHMT1	-0.021512663	
MCAT	MCAT	-0.021523971	
AC022098.4	AC022098.4	-0.021542685	
SPRYD3	SPRYD3	-0.021551171	
ARHGAP10	ARHGAP10	-0.02155533	
STX6	STX6	-0.021568611	
ZNF665	ZNF665	-0.02159385	
CBX8	CBX8	-0.02160897	
NEDD4	NEDD4	-0.0216193	
AL355482.1	AL355482.1	-0.02162748	
LONRF3	LONRF3	-0.021644708	
DHRS4-AS1	DHRS4-AS1	-0.021665022	
AL162414.1	AL162414.1	-0.021670897	
CSF2RA	CSF2RA	-0.021692442	
LINC00324	LINC00324	-0.021708986	
SPACA9	SPACA9	-0.02171023	
C12orf54	C12orf54	-0.021717614	
AC008105.3	AC008105.3	-0.02172313	
NCL	NCL	-0.021750353	
TBC1D8	TBC1D8	-0.021763444	
IKZF1	IKZF1	-0.021786908	
OSCP1	OSCP1	-0.021797638	
LENG1	LENG1	-0.021802986	
NYAP1	NYAP1	-0.021804873	
CCDC152	CCDC152	-0.021819104	
KRBOX4	KRBOX4	-0.021864688	
TRIP6	TRIP6	-0.021866668	
ZNF229	ZNF229	-0.021884067	
NDUFA6	NDUFA6	-0.021885397	
TMEM81	TMEM81	-0.021886406	
AC007922.1	AC007922.1	-0.02188911	
KCNAB3	KCNAB3	-0.02189209	
AC107214.1	AC107214.1	-0.021894598	
HRH4	HRH4	-0.021897985	
MRM3	MRM3	-0.02191836	
ZNF181	ZNF181	-0.02192799	
SCAND1	SCAND1	-0.021936512	
EPHX2	EPHX2	-0.02193728	
ZNF329	ZNF329	-0.021937355	
NLGN4Y	NLGN4Y	-0.021941723	
PEX16	PEX16	-0.02194502	
CELSR2	CELSR2	-0.021969898	
ZNF677	ZNF677	-0.02197186	
SLC41A2	SLC41A2	-0.021992901	
ANKRD20A4	ANKRD20A4	-0.022003837	
BCL2L12	BCL2L12	-0.022005154	
AC098936.1	AC098936.1	-0.02200865	
DLD	DLD	-0.022013562	
AL355001.2	AL355001.2	-0.022049546	
POLR3K	POLR3K	-0.022068704	
PORCN	PORCN	-0.022070112	
CNST	CNST	-0.022071473	
AC145212.1	AC145212.1	-0.022074303	
CELA2A	CELA2A	-0.022074668	
SCNN1A	SCNN1A	-0.02207701	
PPFIA3	PPFIA3	-0.02207729	
DALRD3	DALRD3	-0.022086028	
MAGOH	MAGOH	-0.022095397	
TTN	TTN	-0.022162199	
PPP1R3C	PPP1R3C	-0.022164105	
SLC4A8	SLC4A8	-0.022181258	
ZNF226	ZNF226	-0.022203224	
AC006059.1	AC006059.1	-0.022211615	
SLFN11	SLFN11	-0.022227377	
ODF2L	ODF2L	-0.022231475	
AZIN2	AZIN2	-0.022232307	
LMBRD1	LMBRD1	-0.022236926	
INHBA-AS1	INHBA-AS1	-0.022243347	
ZNF155	ZNF155	-0.022263678	
CDC42	CDC42	-0.022272361	
PMFBP1	PMFBP1	-0.02227424	
AC090061.1	AC090061.1	-0.022299668	
FAM184B	FAM184B	-0.02230287	
AC006213.1	AC006213.1	-0.022311954	
PRDM5	PRDM5	-0.022323113	
GGCX	GGCX	-0.02232961	
ZBTB40	ZBTB40	-0.022336623	
RALGPS2	RALGPS2	-0.022378573	
PTTG1IP	PTTG1IP	-0.022396795	
AC011416.3	AC011416.3	-0.022411196	
DPYS	DPYS	-0.022415694	
ZMYM4	ZMYM4	-0.022417618	
RBMX2	RBMX2	-0.022422092	
SERGEF	SERGEF	-0.022427991	
ABRACL	ABRACL	-0.022481993	
AC123768.2	AC123768.2	-0.022501647	
PDCD2L	PDCD2L	-0.022504808	
ANKRD35	ANKRD35	-0.022505112	
NR1H3	NR1H3	-0.02250912	
PSMA7	PSMA7	-0.02251374	
ZNF578	ZNF578	-0.022545518	
TESMIN	TESMIN	-0.022557171	
RFC1	RFC1	-0.02255978	
TRPT1	TRPT1	-0.022560691	
AC147067.1	AC147067.1	-0.022567002	
CRNDE	CRNDE	-0.02257124	
PAOX	PAOX	-0.02257199	
PRKCZ	PRKCZ	-0.02257268	
DRG2	DRG2	-0.022580355	
TMOD3	TMOD3	-0.02258629	
ACTL10	ACTL10	-0.022591641	
AL731577.1	AL731577.1	-0.022651518	
ZGPAT	ZGPAT	-0.022656964	
E2F4	E2F4	-0.022664327	
URI1	URI1	-0.022670178	
ERO1B	ERO1B	-0.022672912	
NFKBIE	NFKBIE	-0.0226742	
NUMA1	NUMA1	-0.022678623	
UQCC3	UQCC3	-0.022694465	
PRL	PRL	-0.02270092	
CPPED1	CPPED1	-0.0227071	
AL162377.1	AL162377.1	-0.022710085	
TP53TG1	TP53TG1	-0.022715677	
AC099063.4	AC099063.4	-0.022731604	
ANKRD50	ANKRD50	-0.022733903	
AQP1	AQP1	-0.022735616	
AC027237.2	AC027237.2	-0.022742718	
CRELD1	CRELD1	-0.022756707	
FIGNL1	FIGNL1	-0.022758516	
EBNA1BP2	EBNA1BP2	-0.022774532	
FIG4	FIG4	-0.02277653	
PIGO	PIGO	-0.022781659	
AL691447.2	AL691447.2	-0.022783598	
MVP	MVP	-0.022791974	
CUTA	CUTA	-0.022793457	
WFS1	WFS1	-0.022800488	
ZNF835	ZNF835	-0.02282936	
LINC01736	LINC01736	-0.022835359	
TCF19	TCF19	-0.022844091	
DAB2IP	DAB2IP	-0.022855304	
ZNF799	ZNF799	-0.022858819	
SASH3	SASH3	-0.02286567	
C6orf226	C6orf226	-0.02287967	
RRAS2	RRAS2	-0.022898031	
CBY1	CBY1	-0.022915378	
TMEM234	TMEM234	-0.022919936	
SNX21	SNX21	-0.02293325	
GAS2L3	GAS2L3	-0.022962304	
AF001548.2	AF001548.2	-0.022963842	
IQCG	IQCG	-0.02297309	
AC090260.1	AC090260.1	-0.023008328	
AC023043.1	AC023043.1	-0.023017313	
TRMT6	TRMT6	-0.023017962	
FAM53B	FAM53B	-0.023024295	
HDLBP	HDLBP	-0.023043012	
LINC00996	LINC00996	-0.023066716	
PRAF2	PRAF2	-0.023111306	
THTPA	THTPA	-0.023114521	
PAM	PAM	-0.02312848	
AL034417.2	AL034417.2	-0.023164224	
CEP170	CEP170	-0.023176039	
NOP53	NOP53	-0.023179343	
LMNA	LMNA	-0.02319667	
AC073115.1	AC073115.1	-0.023202993	
AL451085.2	AL451085.2	-0.023204772	
CYP3A5	CYP3A5	-0.02321728	
CARD11	CARD11	-0.023223085	
ZNF582-AS1	ZNF582-AS1	-0.023242513	
TP53RK	TP53RK	-0.023252767	
YPEL5	YPEL5	-0.02327479	
CYP4F12	CYP4F12	-0.023327954	
CR936218.1	CR936218.1	-0.023333943	
ZDHHC23	ZDHHC23	-0.023339212	
ATP2B4	ATP2B4	-0.023350412	
PYGL	PYGL	-0.023350837	
TRIM73	TRIM73	-0.023354476	
DDX58	DDX58	-0.023372382	
FPR2	FPR2	-0.023372823	
DDX43	DDX43	-0.023377152	
ZNF365	ZNF365	-0.023378886	
EFNB1	EFNB1	-0.023379708	
CNTLN	CNTLN	-0.023431933	
ACBD4	ACBD4	-0.02343286	
BTNL8	BTNL8	-0.02344805	
NUP107	NUP107	-0.023472583	
LGALS12	LGALS12	-0.023479676	
OSBPL5	OSBPL5	-0.023493098	
CSNK1D	CSNK1D	-0.023500223	
JADE2	JADE2	-0.023505032	
SPTLC2	SPTLC2	-0.023509352	
SLC25A24	SLC25A24	-0.023523029	
MOK	MOK	-0.023525089	
TOR1B	TOR1B	-0.023526667	
AL157955.2	AL157955.2	-0.023537258	
MT1E	MT1E	-0.023537321	
C2CD6	C2CD6	-0.023549305	
ABHD11	ABHD11	-0.023552889	
GBP1	GBP1	-0.023553254	
LINC01641	LINC01641	-0.023553463	
TMEM39B	TMEM39B	-0.023558907	
LYSMD2	LYSMD2	-0.0235656	
ILDR1	ILDR1	-0.023585118	
BATF2	BATF2	-0.023599504	
NBPF10	NBPF10	-0.023625659	
MALSU1	MALSU1	-0.023661824	
FAM111B	FAM111B	-0.023704035	
PFDN2	PFDN2	-0.023705157	
AC009119.1	AC009119.1	-0.02372804	
FBXW4	FBXW4	-0.02373073	
UCHL3	UCHL3	-0.023745434	
TMEM67	TMEM67	-0.023786401	
ZNF208	ZNF208	-0.023800591	
PAQR5	PAQR5	-0.023806594	
ENDOV	ENDOV	-0.023818282	
FCGR1A	FCGR1A	-0.023862712	
RNF212	RNF212	-0.023897415	
LINC02256	LINC02256	-0.023900293	
TMEM99	TMEM99	-0.023904987	
ZSCAN26	ZSCAN26	-0.023940401	
SNRNP25	SNRNP25	-0.023943823	
DENND2C	DENND2C	-0.023950174	
TMEM94	TMEM94	-0.023952315	
ADAMTS7	ADAMTS7	-0.023968734	
ICAM3	ICAM3	-0.023991132	
ZBTB16	ZBTB16	-0.02401883	
MALRD1	MALRD1	-0.024035119	
TOP1MT	TOP1MT	-0.024040349	
GLI4	GLI4	-0.024045192	
DYNC1H1	DYNC1H1	-0.024048643	
CHD2	CHD2	-0.024067186	
PPP2R5B	PPP2R5B	-0.024075052	
LBHD2	LBHD2	-0.024085373	
ZDHHC8	ZDHHC8	-0.024098422	
NCOR2	NCOR2	-0.024105359	
ZNF439	ZNF439	-0.024108332	
CYHR1	CYHR1	-0.024109505	
EMC9	EMC9	-0.024115667	
TNFRSF1A	TNFRSF1A	-0.024127243	
RNASEH1-AS1	RNASEH1-AS1	-0.02413741	
ATRAID	ATRAID	-0.024161909	
AC092835.1	AC092835.1	-0.02416389	
CFAP20	CFAP20	-0.024165643	
CHST3	CHST3	-0.024183553	
FAM124A	FAM124A	-0.024185712	
ZNF691	ZNF691	-0.024209825	
PLEKHJ1	PLEKHJ1	-0.024216924	
CASZ1	CASZ1	-0.024270244	
FBXO44	FBXO44	-0.02427858	
SMPDL3B	SMPDL3B	-0.024281003	
LAMTOR2	LAMTOR2	-0.024301268	
CENPE	CENPE	-0.024310049	
CCDC107	CCDC107	-0.024334038	
LINC00632	LINC00632	-0.024348516	
TRNAU1AP	TRNAU1AP	-0.02438119	
DIAPH2	DIAPH2	-0.024396786	
HADH	HADH	-0.024406288	
FAM118A	FAM118A	-0.024419896	
LRRC8C	LRRC8C	-0.024446331	
HMGCL	HMGCL	-0.024446871	
